"dataset","matrix_name","dataset_id","gene_name","gene_id","ML_model_code","ML_best_model","ML_alisim_model","ML_logl","ML_unconstrained_logl","ML_numFreeParams","ML_BIC","ML_tree_length","ML_sumInternalBL","CTEN_LogL","CTEN_Unconstrained_LogL","CTEN_NumFreeParams","CTEN_BIC","CTEN_TreeLength","CTEN_SumInternalBL","PORI_LogL","PORI_Unconstrained_LogL","PORI_NumFreeParams","PORI_BIC","PORI_TreeLength","PORI_SumInternalBL","CTEN_PORI_LogL","CTEN_PORI_Unconstrained_LogL","CTEN_PORI_NumFreeParams","CTEN_PORI_BIC","CTEN_PORI_TreeLength","CTEN_PORI_SumInternalBL"
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0143","Laumer2018.Tplx_BUSCOeuk.gene_0143","LG","LG+G4","LG+G4{0.771419}",-11904.2794,-1212.2087,84,24263.1372,45.3756,6.2962,-11961.5027,-1212.2087,83,24372.172,46.4546,6.7112,-11965.2203,-1212.2087,83,24379.6072,47.1124,6.8826,-11965.0393,-1212.2087,83,24379.2453,46.5084,6.7584
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0144","Laumer2018.Tplx_BUSCOeuk.gene_0144","Q.insect","Q.insect+I+G4","Q.insect+I{0.0130216}+G4{1.41152}",-13430.4821,-1367.3303,79,27296.5251,25.7386,4.6024,-13447.8279,-1367.3303,77,27320.1898,25.7128,4.9812,-13449.0585,-1367.3303,77,27322.651,25.8057,5.0743,-13446.9474,-1367.3303,77,27318.4288,25.7266,5.0061
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0145","Laumer2018.Tplx_BUSCOeuk.gene_0145","LG","LG+G4","LG+G4{0.925682}",-15687.8698,-1756.756,66,31753.7116,30.7064,3.8131,-15714.8973,-1756.756,65,31802.0397,31.8552,4.8083,-15716.7678,-1756.756,65,31805.7806,31.6021,4.8365,-15710.2706,-1756.756,65,31792.7863,31.7235,4.8213
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0146","Laumer2018.Tplx_BUSCOeuk.gene_0146","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.0668265}+G4{1.08567}",-11923.0562,-1118.7337,85,24300.6166,24.8328,5.8802,-11955.6912,-1118.7337,83,24355.1923,25.4496,6.44,-11956.667,-1118.7337,83,24357.1439,24.6672,6.1932,-11956.7271,-1118.7337,83,24357.2642,25.3289,6.3406
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0147","Laumer2018.Tplx_BUSCOeuk.gene_0147","Q.insect","Q.insect+R4","Q.insect+R4{0.336386,0.13226,0.23658,0.697496,0.329493,1.39698,0.0975405,3.38527}",-12943.386,-1450.9535,89,26382.0143,38.0906,5.4226,-12963.8164,-1450.9535,83,26389.488,38.4754,5.2071,-12974.5718,-1450.9535,83,26410.9989,38.5063,5.5343,-12966.8438,-1450.9535,83,26395.5429,38.0986,5.5091
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0148","Laumer2018.Tplx_BUSCOeuk.gene_0148","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.131594}+G4{0.969409}",-13081.5885,-1718.5729,95,26706.9175,16.4054,4.0498,-13091.9903,-1718.5729,93,26716.274,15.6427,3.8619,-13108.564,-1718.5729,93,26749.4215,15.455,3.8935,-13108.218,-1718.5729,93,26748.7294,15.4886,3.9018
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0149","Laumer2018.Tplx_BUSCOeuk.gene_0149","LG","LG+I+R4","LG+I{0.0129849}+R4{0.468905,0.225295,0.368923,0.815208,0.133533,2.67499,0.0156541,15.1022}",-4266.8858,-621.0599,72,8883.1178,24.9653,2.5888,-4301.3263,-621.0599,65,8918.0346,27.3925,2.9115,-4301.3263,-621.0599,65,8918.0346,27.3921,2.9114,-4301.3264,-621.0599,65,8918.0348,27.3927,2.9114
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0150","Laumer2018.Tplx_BUSCOeuk.gene_0150","Q.insect","Q.insect+G4","Q.insect+G4{0.82959}",-10235.7501,-1313.967,88,20953.7963,25.623,4.1739,-10238.5663,-1313.967,87,20953.9483,26.0264,4.1993,-10238.9619,-1313.967,87,20954.7394,25.9736,4.2051,-10239.2179,-1313.967,87,20955.2514,26.071,4.2336
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0151","Laumer2018.Tplx_BUSCOeuk.gene_0151","Q.insect","Q.insect+G4","Q.insect+G4{1.27741}",-15804.9665,-1445.7772,92,32121.5157,40.1779,7.8458,-15814.2452,-1445.7772,91,32134.5125,40.8443,8.0853,-15813.862,-1445.7772,91,32133.746,40.6996,7.9551,-15813.7049,-1445.7772,91,32133.4318,40.6189,7.954
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0152","Laumer2018.Tplx_BUSCOeuk.gene_0152","Q.insect","Q.insect+I+G4","Q.insect+I{0.0106743}+G4{1.36791}",-13477.9412,-1422.8167,83,27416.4556,28.6624,5.4593,-13496.022,-1422.8167,81,27441.5192,29.4999,5.4638,-13500.3644,-1422.8167,81,27450.204,29.7673,5.425,-13498.25,-1422.8167,81,27445.9752,29.7464,5.4029
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0153","Laumer2018.Tplx_BUSCOeuk.gene_0153","Q.pfam","Q.pfam+I+G4","Q.pfam+I{0.0428188}+G4{1.15595}",-8789.6727,-1110.2079,57,17883.5852,24.8109,3.2755,-8803.6316,-1110.2079,55,17900.8279,24.7536,3.3393,-8808.1242,-1110.2079,55,17909.8129,24.8156,3.3973,-8808.1242,-1110.2079,55,17909.8129,24.8164,3.3974
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0154","Laumer2018.Tplx_BUSCOeuk.gene_0154","Q.yeast","Q.yeast+I+G4","Q.yeast+I{0.147998}+G4{0.790197}",-10116.0499,-1469.2784,83,20696.7688,13.784,2.8703,-10154.4099,-1469.2784,81,20762.292,14.0862,3.1833,-10161.7121,-1469.2784,81,20776.8963,14.4264,3.256,-10154.6061,-1469.2784,81,20762.6843,14.1163,3.2004
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0155","Laumer2018.Tplx_BUSCOeuk.gene_0155","LG","LG+G4","LG+G4{0.740062}",-11521.1953,-1410.2496,90,23541.1043,24.6016,4.3885,-11554.7313,-1410.2496,89,23602.6351,27.1017,4.7478,-11554.7316,-1410.2496,89,23602.6357,27.1129,4.7483,-11554.5731,-1410.2496,89,23602.3187,27.0728,4.7358
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0156","Laumer2018.Tplx_BUSCOeuk.gene_0156","Q.insect","Q.insect+R5","Q.insect+R5{0.124964,0.085063,0.284679,0.423863,0.328589,0.92063,0.203557,1.80603,0.0582114,3.41114}",-20207.3383,-1864.7954,97,40975.109,31.9805,6.1726,-20227.9107,-1864.7954,89,40970.0325,32.4501,6.3544,-20219.5529,-1864.7954,89,40953.3168,32.1691,6.2692,-20228.9914,-1864.7954,89,40972.1939,32.3979,6.3487
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0157","Laumer2018.Tplx_BUSCOeuk.gene_0157","Q.insect","Q.insect+R4","Q.insect+R4{0.335259,0.17218,0.399884,0.788856,0.204706,1.83488,0.0601515,4.17635}",-8478.8187,-1204.413,101,17503.7618,19.5897,5.0485,-8800.5016,-1204.413,95,18114.6845,21.3792,4.5511,-8805.5502,-1204.413,95,18124.7818,21.4509,4.5751,-8805.5984,-1204.413,95,18124.8781,21.4567,4.5753
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0158","Laumer2018.Tplx_BUSCOeuk.gene_0158","LG","LG+G4","LG+G4{0.844701}",-16534.6686,-2233.6838,72,33496.4588,30.8228,3.3001,-16551.276,-2233.6838,71,33523.7414,31.5683,3.3771,-16557.6523,-2233.6838,71,33536.494,31.4615,3.3375,-16553.6271,-2233.6838,71,33528.4436,31.6154,3.2779
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0159","Laumer2018.Tplx_BUSCOeuk.gene_0159","LG","LG+G4","LG+G4{0.737378}",-17832.7646,-2147.9174,74,36102.1216,42.3676,5.316,-17853.8585,-2147.9174,73,36138.4095,40.6809,3.6543,-17854.2335,-2147.9174,73,36139.1595,40.7366,3.8879,-17854.2491,-2147.9174,73,36139.1907,40.6924,3.6574
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0160","Laumer2018.Tplx_BUSCOeuk.gene_0160","LG","LG+I+R4","LG+I{0.0379716}+R4{0.0987275,0.127321,0.244429,0.461215,0.404851,1.08857,0.214021,2.02778}",-15845.0025,-1403.7103,84,32155.1412,23.9943,5.5409,-15856.6896,-1403.7103,77,32139.7539,24.2359,5.7014,-15855.6676,-1403.7103,77,32137.7098,24.2272,5.7037,-15856.9078,-1403.7103,77,32140.1904,24.2291,5.7254
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0161","Laumer2018.Tplx_BUSCOeuk.gene_0161","Q.insect","Q.insect+I+G4","Q.insect+I{0.0153232}+G4{1.56042}",-14016.6728,-1373.8458,89,28524.3989,25.6067,5.7492,-14032.7453,-1373.8458,87,28545.5091,26.5958,5.876,-14034.6687,-1373.8458,87,28549.3558,26.6632,5.9563,-14034.6025,-1373.8458,87,28549.2234,26.6452,5.9455
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0162","Laumer2018.Tplx_BUSCOeuk.gene_0162","LG","LG+R4","LG+R4{0.440879,0.118945,0.221634,0.723436,0.259096,1.79709,0.0783912,4.10254}",-7119.5323,-1272.3055,73,14637.9243,13.9669,6.716,-7149.0968,-1272.3055,67,14664.2703,15.6074,6.6873,-7159.7392,-1272.3055,67,14685.5551,15.5384,6.708,-7163.8441,-1272.3055,67,14693.7649,15.4893,6.7214
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0163","Laumer2018.Tplx_BUSCOeuk.gene_0163","LG","LG+G4","LG+G4{0.957368}",-15089.1685,-1637.5973,102,30756.3125,40.8843,4.1219,-15107.8925,-1637.5973,101,30788.094,40.2362,4.3825,-15106.4315,-1637.5973,101,30785.1722,39.2045,4.7775,-15110.1889,-1637.5973,101,30792.6868,40.1372,4.3848
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0164","Laumer2018.Tplx_BUSCOeuk.gene_0164","LG","LG+G4","LG+G4{1.07619}",-14223.2611,-1202.5035,102,28998.0536,27.4326,4.9293,-14254.4399,-1202.5035,101,29055.0042,28.6428,5.1351,-14257.0433,-1202.5035,101,29060.211,28.7814,5.2125,-14256.1354,-1202.5035,101,29058.3951,28.8216,5.2619
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0165","Laumer2018.Tplx_BUSCOeuk.gene_0165","LG","LG+I+G4","LG+I{0.0630715}+G4{1.38293}",-15585.99,-1588.2972,81,31629.2612,18.9771,4.2798,-15593.4605,-1588.2972,79,31632.9112,19.0315,4.2831,-15596.0712,-1588.2972,79,31638.1327,18.914,4.3294,-15598.7711,-1588.2972,79,31643.5325,18.9629,4.2492
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0166","Laumer2018.Tplx_BUSCOeuk.gene_0166","Q.yeast","Q.yeast+R4","Q.yeast+R4{0.27344,0.0930298,0.275358,0.569677,0.295447,1.25542,0.155754,2.86853}",-16610.9694,-1998.1827,85,33718.146,24.189,3.3954,-16624.3873,-1998.1827,79,33709.9553,25.6137,3.5088,-16623.2565,-1998.1827,79,33707.6936,25.4744,3.4534,-16624.0736,-1998.1827,79,33709.3279,25.8053,3.4993
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0167","Laumer2018.Tplx_BUSCOeuk.gene_0167","LG","LG+G4","LG+G4{0.676397}",-10099.4094,-1312.5808,72,20593.4248,24.5051,3.545,-10120.9354,-1312.5808,71,20630.9962,23.6609,3.2212,-10117.8404,-1312.5808,71,20624.8061,23.6742,3.2077,-10121.0865,-1312.5808,71,20631.2983,23.7038,3.4704
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0168","Laumer2018.Tplx_BUSCOeuk.gene_0168","Q.insect","Q.insect+G4","Q.insect+G4{0.677614}",-13708.6069,-1242.936,88,27895.3814,33.7147,4.2927,-13756.8306,-1242.936,87,27986.395,33.3821,4.244,-13758.3039,-1242.936,87,27989.3416,33.4991,4.2605,-13759.9188,-1242.936,87,27992.5714,33.4498,4.1943
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0169","Laumer2018.Tplx_BUSCOeuk.gene_0169","LG","LG+G4","LG+G4{0.504042}",-6821.7991,-1400.6109,88,14132.9382,17.593,2.0211,-6845.0638,-1400.6109,87,14173.9069,17.3605,1.7326,-6854.3201,-1400.6109,87,14192.4196,17.3319,1.7408,-6845.4353,-1400.6109,87,14174.6499,17.3882,1.7605
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0170","Laumer2018.Tplx_BUSCOeuk.gene_0170","LG","LG+G4","LG+G4{0.921069}",-14316.0714,-1564.4787,94,29161.1392,30.4825,7.3785,-14352.1139,-1564.4787,93,29227.5966,29.9119,7.4811,-14353.9971,-1564.4787,93,29231.363,30.5851,7.3958,-14353.9977,-1564.4787,93,29231.3641,30.584,7.3933
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0171","Laumer2018.Tplx_BUSCOeuk.gene_0171","Q.yeast","Q.yeast+G4","Q.yeast+G4{1.44228}",-17153.9018,-1596.2752,92,34827.1847,22.5385,4.3319,-17211.7829,-1596.2752,91,34937.3014,23.9813,4.7499,-17221.2893,-1596.2752,91,34956.3144,24.19,4.8974,-17221.2896,-1596.2752,91,34956.3149,24.197,4.8984
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0172","Laumer2018.Tplx_BUSCOeuk.gene_0172","Q.insect","Q.insect+G4","Q.insect+G4{1.22485}",-11446.6336,-1009.4391,90,23366.4418,35.2397,5.7168,-11470.056,-1009.4391,89,23408.029,37.4869,5.3233,-11479.5605,-1009.4391,89,23427.038,36.5622,6.4694,-11475.9048,-1009.4391,89,23419.7268,37.8215,5.5635
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0173","Laumer2018.Tplx_BUSCOeuk.gene_0173","Q.pfam","Q.pfam+G4","Q.pfam+G4{0.921543}",-12577.6841,-1003.1842,90,25628.0728,30.9312,5.5145,-12624.4144,-1003.1842,89,25716.2812,33.7221,6.1886,-12623.1883,-1003.1842,89,25713.829,34.0886,6.3165,-12624.6238,-1003.1842,89,25716.7,33.7549,6.2237
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0174","Laumer2018.Tplx_BUSCOeuk.gene_0174","LG","LG+I+G4","LG+I{0.0541444}+G4{0.850976}",-13754.639,-1451.0903,91,28016.344,20.0699,4.4132,-13788.5761,-1451.0903,89,28073.0739,19.4945,4.314,-13790.8658,-1451.0903,89,28077.6533,19.6036,4.3768,-13789.1282,-1451.0903,89,28074.1781,20.317,4.4639
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0175","Laumer2018.Tplx_BUSCOeuk.gene_0175","Q.insect","Q.insect+R5","Q.insect+R5{0.123276,0.0643694,0.231515,0.206708,0.310709,0.751364,0.267572,1.76645,0.0669283,3.55756}",-12597.1712,-1283.0026,97,25723.9222,40.2293,7.3664,-12602.3777,-1283.0026,89,25690.6585,39.9981,7.5201,-12602.7386,-1283.0026,89,25691.3802,40.5648,7.907,-12603.0234,-1283.0026,89,25691.9499,40.4961,7.7962
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0176","Laumer2018.Tplx_BUSCOeuk.gene_0176","Q.yeast","Q.yeast+G4","Q.yeast+G4{0.597769}",-8975.3556,-1338.9145,86,18426.2422,14.0996,2.8616,-8998.5143,-1338.9145,85,18467.0301,14.845,2.6728,-9003.9524,-1338.9145,85,18477.9063,14.1909,2.6158,-9000.3208,-1338.9145,85,18470.6431,14.4207,2.6605
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0177","Laumer2018.Tplx_BUSCOeuk.gene_0177","Q.pfam","Q.pfam+I+G4","Q.pfam+I{0.0460765}+G4{1.72139}",-18839.3061,-1867.4157,75,38112.168,21.9727,5.0683,-19253.5105,-1867.4157,73,38929.0153,23.8598,5.926,-19253.5111,-1867.4157,73,38929.0164,23.8895,5.9284,-19253.5107,-1867.4157,73,38929.0157,23.8742,5.9275
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0178","Laumer2018.Tplx_BUSCOeuk.gene_0178","LG","LG+G4","LG+G4{1.31443}",-10960.6711,-873.0857,92,22393.8357,20.6498,4.2322,-10982.7145,-873.0857,91,22432.7867,20.6117,4.1636,-10978.9796,-873.0857,91,22425.3169,20.7208,4.1327,-10982.7147,-873.0857,91,22432.787,20.613,4.1636
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0179","Laumer2018.Tplx_BUSCOeuk.gene_0179","Q.insect","Q.insect+G4","Q.insect+G4{1.45526}",-17230.1247,-1617.6137,94,34991.9127,24.313,5.222,-17250.1352,-1617.6137,93,35026.2777,24.1822,5.4882,-17264.1365,-1617.6137,93,35054.2803,24.2898,5.5269,-17263.7683,-1617.6137,93,35053.5439,24.2403,5.5982
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0180","Laumer2018.Tplx_BUSCOeuk.gene_0180","LG","LG+I+G4","LG+I{0.0898969}+G4{1.06643}",-12973.4125,-1403.2697,81,26395.9844,19.4203,4.4707,-12993.0535,-1403.2697,79,26424.1761,18.4533,4.2693,-12993.1237,-1403.2697,79,26424.3164,18.5951,4.3012,-12993.0867,-1403.2697,79,26424.2423,18.4942,4.2681
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0181","Laumer2018.Tplx_BUSCOeuk.gene_0181","Q.insect","Q.insect+G4","Q.insect+G4{1.1354}",-10908.5957,-1334.8139,86,22289.5948,19.7055,3.6407,-10952.3189,-1334.8139,85,22371.548,19.7684,3.6404,-10956.9882,-1334.8139,85,22380.8866,19.8766,3.7503,-10956.721,-1334.8139,85,22380.3522,19.8962,3.7505
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0182","Laumer2018.Tplx_BUSCOeuk.gene_0182","LG","LG+I+G4","LG+I{0.0788293}+G4{1.41212}",-10031.8406,-1163.5926,69,20435.2113,16.6753,3.7988,-10054.4406,-1163.5926,67,20469.6425,16.6992,3.9795,-10067.6552,-1163.5926,67,20496.0716,17.0714,3.9484,-10067.6552,-1163.5926,67,20496.0716,17.0666,3.9477
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0183","Laumer2018.Tplx_BUSCOeuk.gene_0183","LG","LG+G4","LG+G4{1.33349}",-11581.9628,-971.9889,82,23592.4369,24.2853,6.0922,-11635.9279,-971.9889,81,23695.1412,25.1765,5.5894,-11639.7455,-971.9889,81,23702.7765,25.3005,5.7213,-11639.7459,-971.9889,81,23702.7772,25.2903,5.7223
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0184","Laumer2018.Tplx_BUSCOeuk.gene_0184","LG","LG+G4","LG+G4{0.842014}",-21918.3407,-2375.6227,88,44363.2677,36.7905,4.2829,-21983.6183,-2375.6227,87,44487.8391,38.5609,3.7772,-21986.9213,-2375.6227,87,44494.4451,38.4503,3.8259,-21987.7336,-2375.6227,87,44496.0696,38.538,4.3875
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0185","Laumer2018.Tplx_BUSCOeuk.gene_0185","LG","LG+G4","LG+G4{1.8178}",-7455.9551,-511.3569,90,15334.1315,28.5704,5.8587,-7485.3171,-511.3569,89,15388.1641,29.6668,6.1359,-7486.7315,-511.3569,89,15390.993,30.1241,6.2875,-7487.205,-511.3569,89,15391.9399,29.9547,6.2223
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0186","Laumer2018.Tplx_BUSCOeuk.gene_0186","Q.insect","Q.insect+G4","Q.insect+G4{1.31542}",-19457.5466,-1837.7097,76,39353.2477,23.7284,4.6318,-19472.467,-1837.7097,75,39377.3234,23.6381,4.9902,-19473.1639,-1837.7097,75,39378.7172,23.6876,5.016,-19469.4505,-1837.7097,75,39371.2904,23.6888,5.0192
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0187","Laumer2018.Tplx_BUSCOeuk.gene_0187","LG","LG+G4","LG+G4{1.33164}",-12456.158,-1015.6992,78,25322.8059,36.9911,6.5782,-12476.5745,-1015.6992,77,25358.3762,39.7319,5.214,-12481.2433,-1015.6992,77,25367.7137,39.8527,4.9,-12479.9893,-1015.6992,77,25365.2057,39.512,5.2635
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0188","Laumer2018.Tplx_BUSCOeuk.gene_0188","LG","LG+I+G4","LG+I{0.0998064}+G4{1.07513}",-16237.7983,-2580.2564,61,32846.0524,15.2821,3.082,-16257.3376,-2580.2564,59,32872.9848,15.364,3.004,-16264.2168,-2580.2564,59,32886.7433,15.4675,3.0086,-16263.7079,-2580.2564,59,32885.7255,15.4642,2.9997
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0189","Laumer2018.Tplx_BUSCOeuk.gene_0189","Q.insect","Q.insect+G4","Q.insect+G4{0.86269}",-7542.7654,-1325.8764,72,15481.3269,12.3382,1.8228,-7678.7232,-1325.8764,71,15747.7453,12.6908,1.8373,-7695.9244,-1325.8764,71,15782.1478,12.6742,1.8109,-7688.7931,-1325.8764,71,15767.8851,12.8515,1.9059
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0190","Laumer2018.Tplx_BUSCOeuk.gene_0190","LG","LG+I+G4","LG+I{0.0295415}+G4{1.03914}",-15033.1171,-1515.4016,91,30576.027,31.63,7.2277,-15070.6298,-1515.4016,89,30639.8482,36.0295,4.2669,-15074.9355,-1515.4016,89,30648.4596,36.2207,4.3182,-15072.5646,-1515.4016,89,30643.7178,36.3185,4.3579
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0191","Laumer2018.Tplx_BUSCOeuk.gene_0191","Q.pfam","Q.pfam+G4","Q.pfam+G4{0.590702}",-6996.8106,-621.0599,90,14430.3039,54.8567,13.7222,-7058.641,-621.0599,89,14549.1126,59.4955,4.7564,-7059.6902,-621.0599,89,14551.2111,57.4174,4.6854,-7059.6902,-621.0599,89,14551.2111,57.4168,4.6857
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0192","Laumer2018.Tplx_BUSCOeuk.gene_0192","Q.insect","Q.insect+G4","Q.insect+G4{0.820932}",-10522.1354,-1212.2087,96,21563.7888,41.4927,6.1766,-10612.8603,-1212.2087,95,21739.8269,51.5759,3.1647,-10611.8421,-1212.2087,95,21737.7906,51.8817,3.2945,-10611.903,-1212.2087,95,21737.9123,52.0481,3.124
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0193","Laumer2018.Tplx_BUSCOeuk.gene_0193","Q.insect","Q.insect+I+G4","Q.insect+I{0.0256303}+G4{0.962728}",-13749.0784,-1320.4498,77,27920.4861,26.9295,5.8269,-13760.7325,-1320.4498,75,27932.8247,26.8639,5.9585,-13760.7227,-1320.4498,75,27932.8051,26.9377,5.9885,-13761.8567,-1320.4498,75,27935.0732,26.8637,5.9902
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0194","Laumer2018.Tplx_BUSCOeuk.gene_0194","LG","LG+R4","LG+R4{0.135123,0.10377,0.36909,0.536925,0.381029,1.27199,0.114758,2.64155}",-20210.5809,-1630.9326,101,40993.1208,26.6113,6.2261,-20247.3929,-1630.9326,95,41032.7671,26.8508,6.5068,-20252.917,-1630.9326,95,41043.8152,27.0502,6.6218,-20252.9266,-1630.9326,95,41043.8345,27.0468,6.6167
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0195","Laumer2018.Tplx_BUSCOeuk.gene_0195","Q.yeast","Q.yeast+F+G4","Q.yeast+F+G4{1.41337}",-10113.4627,-816.7198,109,20780.7986,26.9596,8.8703,-10143.1852,-816.7198,108,20835.162,27.3924,8.9689,-10150.9364,-816.7198,108,20850.6645,27.5834,9.2059,-10150.9363,-816.7198,108,20850.6643,27.5893,9.2074
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0196","Laumer2018.Tplx_BUSCOeuk.gene_0196","LG","LG+I+G4","LG+I{0.0368347}+G4{1.45286}",-13228.7515,-1006.1433,91,26935.9352,23.6694,5.6123,-13558.3349,-1006.1433,89,27584.587,26.9235,7.1055,-13564.2017,-1006.1433,89,27596.3205,27.128,7.0637,-13564.2016,-1006.1433,89,27596.3203,27.1252,7.063
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0197","Laumer2018.Tplx_BUSCOeuk.gene_0197","Q.pfam","Q.pfam+G4","Q.pfam+G4{0.890292}",-14743.7078,-1328.3229,86,29959.4642,41.2954,6.3947,-14771.0978,-1328.3229,85,30008.7552,41.1854,5.6692,-14774.2707,-1328.3229,85,30015.101,40.9795,5.6215,-14774.2707,-1328.3229,85,30015.1011,40.9795,5.6214
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0198","Laumer2018.Tplx_BUSCOeuk.gene_0198","Q.insect","Q.insect+R3","Q.insect+R3{0.628055,0.194927,0.22717,1.24337,0.144775,4.11066}",-6037.969,-1139.1826,81,12510.2027,28.1579,2.5962,-6057.1432,-1139.1826,77,12527.1059,30.1989,1.138,-6058.4057,-1139.1826,77,12529.6309,30.1773,1.1234,-6058.2256,-1139.1826,77,12529.2707,30.102,1.1249
"Laumer2018","Tplx_BUSCOeuk","Laumer2018.Tplx_BUSCOeuk","gene_0199","Laumer2018.Tplx_BUSCOeuk.gene_0199","Q.insect","Q.insect+I+G4","Q.insect+I{0.0838238}+G4{0.852741}",-8693.8968,-988.0936,85,17833.7907,16.562,4.9091,-8709.7735,-988.0936,83,17855.05,16.5961,4.8755,-8714.3464,-988.0936,83,17864.1958,15.6139,4.6555,-8712.6432,-988.0936,83,17860.7894,15.5533,4.5801
