"dataset","matrix_name","dataset_id","gene_name","gene_id","gene_start","gene_end","gene_file","alignment_file","partition_file","gene_directory"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0032","Nosenko2013.ribosomal_14615_smatrix.gene_0032",6580,6699,"Nosenko2013.ribosomal_14615_smatrix.gene_0032.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0033","Nosenko2013.ribosomal_14615_smatrix.gene_0033",6700,6831,"Nosenko2013.ribosomal_14615_smatrix.gene_0033.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0034","Nosenko2013.ribosomal_14615_smatrix.gene_0034",6832,7198,"Nosenko2013.ribosomal_14615_smatrix.gene_0034.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0035","Nosenko2013.ribosomal_14615_smatrix.gene_0035",7199,7300,"Nosenko2013.ribosomal_14615_smatrix.gene_0035.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0036","Nosenko2013.ribosomal_14615_smatrix.gene_0036",7301,7406,"Nosenko2013.ribosomal_14615_smatrix.gene_0036.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0037","Nosenko2013.ribosomal_14615_smatrix.gene_0037",7407,7529,"Nosenko2013.ribosomal_14615_smatrix.gene_0037.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0038","Nosenko2013.ribosomal_14615_smatrix.gene_0038",7530,7632,"Nosenko2013.ribosomal_14615_smatrix.gene_0038.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0039","Nosenko2013.ribosomal_14615_smatrix.gene_0039",7633,7750,"Nosenko2013.ribosomal_14615_smatrix.gene_0039.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0040","Nosenko2013.ribosomal_14615_smatrix.gene_0040",7751,7851,"Nosenko2013.ribosomal_14615_smatrix.gene_0040.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0041","Nosenko2013.ribosomal_14615_smatrix.gene_0041",7852,7931,"Nosenko2013.ribosomal_14615_smatrix.gene_0041.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0042","Nosenko2013.ribosomal_14615_smatrix.gene_0042",7932,8015,"Nosenko2013.ribosomal_14615_smatrix.gene_0042.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0043","Nosenko2013.ribosomal_14615_smatrix.gene_0043",8016,8103,"Nosenko2013.ribosomal_14615_smatrix.gene_0043.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0044","Nosenko2013.ribosomal_14615_smatrix.gene_0044",8104,8165,"Nosenko2013.ribosomal_14615_smatrix.gene_0044.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0045","Nosenko2013.ribosomal_14615_smatrix.gene_0045",8166,8215,"Nosenko2013.ribosomal_14615_smatrix.gene_0045.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0046","Nosenko2013.ribosomal_14615_smatrix.gene_0046",8216,8317,"Nosenko2013.ribosomal_14615_smatrix.gene_0046.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0047","Nosenko2013.ribosomal_14615_smatrix.gene_0047",8318,8607,"Nosenko2013.ribosomal_14615_smatrix.gene_0047.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0048","Nosenko2013.ribosomal_14615_smatrix.gene_0048",8608,8873,"Nosenko2013.ribosomal_14615_smatrix.gene_0048.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0049","Nosenko2013.ribosomal_14615_smatrix.gene_0049",8874,9004,"Nosenko2013.ribosomal_14615_smatrix.gene_0049.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0050","Nosenko2013.ribosomal_14615_smatrix.gene_0050",9005,9207,"Nosenko2013.ribosomal_14615_smatrix.gene_0050.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0051","Nosenko2013.ribosomal_14615_smatrix.gene_0051",9208,9429,"Nosenko2013.ribosomal_14615_smatrix.gene_0051.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0052","Nosenko2013.ribosomal_14615_smatrix.gene_0052",9430,9678,"Nosenko2013.ribosomal_14615_smatrix.gene_0052.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0053","Nosenko2013.ribosomal_14615_smatrix.gene_0053",9679,9829,"Nosenko2013.ribosomal_14615_smatrix.gene_0053.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0054","Nosenko2013.ribosomal_14615_smatrix.gene_0054",9830,10103,"Nosenko2013.ribosomal_14615_smatrix.gene_0054.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0055","Nosenko2013.ribosomal_14615_smatrix.gene_0055",10104,10178,"Nosenko2013.ribosomal_14615_smatrix.gene_0055.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0056","Nosenko2013.ribosomal_14615_smatrix.gene_0056",10179,10255,"Nosenko2013.ribosomal_14615_smatrix.gene_0056.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0057","Nosenko2013.ribosomal_14615_smatrix.gene_0057",10256,10476,"Nosenko2013.ribosomal_14615_smatrix.gene_0057.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0058","Nosenko2013.ribosomal_14615_smatrix.gene_0058",10477,10566,"Nosenko2013.ribosomal_14615_smatrix.gene_0058.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0059","Nosenko2013.ribosomal_14615_smatrix.gene_0059",10567,10695,"Nosenko2013.ribosomal_14615_smatrix.gene_0059.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0060","Nosenko2013.ribosomal_14615_smatrix.gene_0060",10696,10809,"Nosenko2013.ribosomal_14615_smatrix.gene_0060.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0061","Nosenko2013.ribosomal_14615_smatrix.gene_0061",10810,10959,"Nosenko2013.ribosomal_14615_smatrix.gene_0061.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0062","Nosenko2013.ribosomal_14615_smatrix.gene_0062",10960,11085,"Nosenko2013.ribosomal_14615_smatrix.gene_0062.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0063","Nosenko2013.ribosomal_14615_smatrix.gene_0063",11086,11222,"Nosenko2013.ribosomal_14615_smatrix.gene_0063.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0064","Nosenko2013.ribosomal_14615_smatrix.gene_0064",11223,11349,"Nosenko2013.ribosomal_14615_smatrix.gene_0064.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0065","Nosenko2013.ribosomal_14615_smatrix.gene_0065",11350,11481,"Nosenko2013.ribosomal_14615_smatrix.gene_0065.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0066","Nosenko2013.ribosomal_14615_smatrix.gene_0066",11482,11587,"Nosenko2013.ribosomal_14615_smatrix.gene_0066.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0067","Nosenko2013.ribosomal_14615_smatrix.gene_0067",11588,11738,"Nosenko2013.ribosomal_14615_smatrix.gene_0067.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0068","Nosenko2013.ribosomal_14615_smatrix.gene_0068",11739,11865,"Nosenko2013.ribosomal_14615_smatrix.gene_0068.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0069","Nosenko2013.ribosomal_14615_smatrix.gene_0069",11866,12078,"Nosenko2013.ribosomal_14615_smatrix.gene_0069.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0070","Nosenko2013.ribosomal_14615_smatrix.gene_0070",12079,12174,"Nosenko2013.ribosomal_14615_smatrix.gene_0070.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0071","Nosenko2013.ribosomal_14615_smatrix.gene_0071",12175,12316,"Nosenko2013.ribosomal_14615_smatrix.gene_0071.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0072","Nosenko2013.ribosomal_14615_smatrix.gene_0072",12317,12428,"Nosenko2013.ribosomal_14615_smatrix.gene_0072.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0073","Nosenko2013.ribosomal_14615_smatrix.gene_0073",12429,12506,"Nosenko2013.ribosomal_14615_smatrix.gene_0073.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0074","Nosenko2013.ribosomal_14615_smatrix.gene_0074",12507,12604,"Nosenko2013.ribosomal_14615_smatrix.gene_0074.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0075","Nosenko2013.ribosomal_14615_smatrix.gene_0075",12605,12685,"Nosenko2013.ribosomal_14615_smatrix.gene_0075.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0076","Nosenko2013.ribosomal_14615_smatrix.gene_0076",12686,12742,"Nosenko2013.ribosomal_14615_smatrix.gene_0076.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0077","Nosenko2013.ribosomal_14615_smatrix.gene_0077",12743,12801,"Nosenko2013.ribosomal_14615_smatrix.gene_0077.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0078","Nosenko2013.ribosomal_14615_smatrix.gene_0078",12802,12854,"Nosenko2013.ribosomal_14615_smatrix.gene_0078.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
"Nosenko2013","ribosomal_14615_smatrix","Nosenko2013.ribosomal_14615_smatrix","gene_0079","Nosenko2013.ribosomal_14615_smatrix.gene_0079",12855,13064,"Nosenko2013.ribosomal_14615_smatrix.gene_0079.fa","Nosenko2013.ribosomal_14615_smatrix.aa.alignment.phy","Nosenko2013_ribosomal_partitions_formatted.nex","/Users/caitlincherryh/Documents/C4_Ancient_ILS/02_02_empirical_genes_initial_tree_estimation/Nosenko2013.ribosomal_14615_smatrix/"
